64.89763,56.02272,0.283333333
263.65793,-32.556,0.283333333
99.36542,6.1115,0.283333333
193.49612,10.215167,0.283333333
58.45729,23.414083,0.283333333
187.05229,-15.758583,0.283333333
167.09784,-77.61408,0.283333333
196.76967,-23.647583,0.283333333
121.03321,5.086472,0.283333333
17.898624,-38.09336,0.283333333
48.779167,42.014,0.283333333
354.5947,27.046612,0.283333333
337.86688,39.341915,0.283333333
35.829082,42.97497,0.283333333
230.50688,76.916306,0.283333333
31.469166,64.81683,0.283333333
31.469166,64.81683,0.283333333
275.22076,-14.30375,0.283333333
275.48483,68.45895,0.283333333
275.48755,68.46394,0.283333333
275.47934,68.476364,0.283333333
220.52309,35.467304,0.283333333
220.52325,35.467693,0.283333333
220.52933,35.46886,0.283333333
175.81459,20.08361,0.283333333
116.34108,28.000555,0.283333333
6.344375,-77.27431,0.283333333
188.88579,-39.888527,0.283333333
340.63574,29.739305,0.283333333
340.63626,29.741667,0.283333333
210.44176,-62.146667,0.283333333
209.77863,-61.79922,0.283333333
209.98329,-61.342777,0.283333333
209.33253,-60.99378,0.283333333
209.53642,-60.539055,0.283333333
208.91737,-60.187332,0.283333333
209.11458,-59.73247,0.283333333
208.51791,-59.379417,0.283333333
208.716,-58.923973,0.283333333
211.30547,-62.032417,0.283333333
210.63692,-61.689835,0.283333333
210.80937,-61.231804,0.283333333
210.16475,-60.885887,0.283333333
210.34616,-60.429028,0.283333333
209.72308,-60.082443,0.283333333
209.90834,-59.624943,0.283333333
209.30225,-59.27722,0.283333333
209.49046,-58.820915,0.283333333
210.8098,-61.231834,0.283333333
69.98829,-68.12403,0.283333333
247.14388,39.52547,0.283333333
247.14496,39.525417,0.283333333
247.16634,39.525917,0.283333333
192.91396,27.567112,0.283333333
255.5123,-29.919083,0.283333333
255.511,-29.920973,0.283333333
270.9496,-24.33614,0.283333333
274.60718,-12.144222,0.283333333
243.25862,-83.67992,0.283333333
274.64047,-12.191222,0.283333333
325.03912,-23.644472,0.283333333
93.93491,71.01222,0.283333333
93.935455,71.01195,0.283333333
93.95092,71.01356,0.283333333
93.94146,71.012886,0.283333333
93.95054,71.01381,0.283333333
93.95387,71.01547,0.283333333
93.87,71.06517,0.283333333
93.86296,71.064,0.283333333
93.96821,71.01947,0.283333333
93.86317,71.06419,0.283333333
343.80182,-3.1610556,0.283333333
334.4579,-8.333305,0.283333333
194.36246,-17.316694,0.283333333
78.937836,1.054,0.283333333
100.194626,9.824917,0.283333333
100.28804,9.50525,0.283333333
1.8560833,73.05341,0.283333333
19.17496,-73.43808,0.283333333
19.368334,-73.438805,0.283333333
231.50017,51.636665,0.283333333
231.49654,51.637722,0.283333333
14.0835,-1.3248333,0.283333333
331.26825,-1.905361,0.283333333
337.21793,61.251778,0.283333333
54.587376,-35.44564,0.283333333
110.23775,71.13536,0.283333333
194.01088,25.917639,0.283333333
110.18021,71.18855,0.283333333
110.22346,71.133446,0.283333333
343.49887,-17.569916,0.283333333
213.30408,-3.1798055,0.283333333
213.30708,-3.17975,0.283333333
280.34833,-4.9596667,0.283333333
280.34866,-4.9592776,0.283333333
262.55475,74.36359,0.283333333
71.93346,-6.4427776,0.283333333
0.66866666,62.77089,0.283333333
146.35187,-8.623694,0.283333333
281.1292,0.9503056,0.283333333
282.95404,0.12741667,0.283333333
282.95657,0.12972222,0.283333333
281.1291,0.95108336,0.283333333
281.12943,0.9509444,0.283333333
196.42558,18.044195,0.283333333
314.31458,31.021889,0.283333333
314.31433,31.021862,0.283333333
314.3147,31.021805,0.283333333
314.36078,30.98286,0.283333333
314.36066,30.983055,0.283333333
14.953292,-72.16789,0.283333333
229.68384,6.26175,0.283333333
235.03426,-3.335611,0.283333333
338.6048,-37.71953,0.283333333
197.48259,32.4035,0.283333333
339.04434,33.972084,0.283333333
263.28036,43.765556,0.283333333
263.28156,43.76586,0.283333333
263.24796,43.772083,0.283333333
226.61424,1.6319166,0.283333333
190.9083,11.579972,0.283333333
226.6345,1.5815278,0.283333333
144.96608,35.928417,0.283333333
197.76967,27.496973,0.283333333
252.12524,-69.004196,0.283333333
262.64264,52.282696,0.283333333
252.12524,-69.004196,0.283333333
252.12462,-69.00445,0.283333333
252.12392,-69.00464,0.283333333
252.12334,-69.00484,0.283333333
262.6436,52.28361,0.283333333
262.64612,52.285416,0.283333333
248.44775,-48.086277,0.283333333
248.44783,-48.086113,0.283333333
304.5091,-70.84158,0.283333333
113.1215,85.67942,0.283333333
163.19012,57.50739,0.283333333
163.19205,57.50775,0.283333333
163.18317,57.507446,0.283333333
279.19855,-59.384167,0.283333333
279.19797,-59.383835,0.283333333
84.87163,-69.71839,0.283333333
64.9685,15.6075,0.283333333
271.97186,-19.374306,0.283333333
16.917917,-17.491638,0.283333333
129.6063,25.727833,0.283333333
132.04204,74.125946,0.283333333
346.21155,12.337722,0.283333333
131.98625,74.124275,0.283333333
21.170292,3.7751944,0.283333333
132.00842,74.069275,0.283333333
241.07355,43.103943,0.283333333
201.21237,30.218334,0.283333333
241.06963,43.10278,0.283333333
145.0885,71.16128,0.283333333
152.76837,-4.664417,0.283333333
157.06662,68.38394,0.283333333
177.75703,-28.776833,0.283333333
114.84333,70.41411,0.283333333
233.70792,55.603138,0.283333333
114.85313,70.35739,0.283333333
114.79571,70.40928,0.283333333
3.6738334,-39.187084,0.283333333
3.9785416,-39.264668,0.283333333
154.66492,41.447556,0.283333333
100.42983,82.24186,0.283333333
100.21333,82.29158,0.283333333
203.97833,-34.32461,0.283333333
203.97937,-34.324554,0.283333333
203.97954,-34.324585,0.283333333
193.63083,-29.11439,0.283333333
193.86809,-30.304193,0.283333333
194.3498,-30.394972,0.283333333
267.039,-28.498306,0.283333333
267.0391,-28.498222,0.283333333
8.5665,-5.5608053,0.283333333
184.50412,47.615276,0.283333333
345.5993,8.625139,0.283333333
24.977959,-67.81617,0.283333333
101.66192,-44.514473,0.283333333
352.94626,19.647667,0.283333333
252.48738,4.913639,0.283333333
196.29938,-10.322722,0.283333333
141.93642,-6.0444446,0.283333333
141.93555,-6.0449724,0.283333333
141.94838,-6.100278,0.283333333
141.954,-6.0989165,0.283333333
269.6479,-33.782722,0.283333333
182.234,45.649166,0.283333333
248.01633,37.65739,0.283333333
346.2108,3.1787777,0.283333333
183.91463,36.356277,0.283333333
204.98825,-31.66939,0.283333333
201.64221,-62.107723,0.283333333
54.642708,0.34475,0.283333333
198.84433,-16.35736,0.283333333
35.689625,-3.8496945,0.283333333
36.023293,-3.8500278,0.283333333
36.357082,-3.8498333,0.283333333
36.689335,-3.8500555,0.283333333
37.02275,-3.850222,0.283333333
35.523457,-3.5168333,0.283333333
35.857292,-3.515861,0.283333333
36.143044,-3.4848056,0.283333333
36.522335,-3.5169723,0.283333333
36.809208,-3.483,0.283333333
35.642376,-3.1506944,0.283333333
35.97675,-3.1511388,0.283333333
36.30996,-3.1493056,0.283333333
36.643417,-3.1493888,0.283333333
36.977627,-3.149889,0.283333333
35.809917,-2.8156388,0.283333333
36.145126,-2.8138611,0.283333333
36.47925,-2.813639,0.283333333
36.81229,-2.8138056,0.283333333
35.14517,-4.812861,0.283333333
35.31217,-4.479361,0.283333333
35.52271,-4.1845,0.283333333
35.02271,-4.517889,0.283333333
35.18992,-4.18375,0.283333333
35.356,-3.8506668,0.283333333
35.144917,-3.4807222,0.283333333
35.31179,-3.1472223,0.283333333
310.958,27.668362,0.283333333
345.24005,58.895306,0.283333333
29.697792,8.332027,0.283333333
179.37987,-73.65711,0.283333333
316.14496,-12.318222,0.283333333
160.1158,9.210305,0.283333333
29.650917,8.365278,0.283333333
233.19025,32.68561,0.283333333
233.22217,30.321777,0.283333333
275.8011,-13.699972,0.283333333
10.804125,64.76283,0.283333333
316.02353,-11.344944,0.283333333
45.681667,0.10825,0.283333333
150.16321,25.267027,0.283333333
150.04213,-19.611555,0.283333333
208.33612,40.235973,0.283333333
202.33679,11.79825,0.283333333
316.75708,38.72822,0.283333333
316.699,38.764027,0.283333333
316.7564,38.72989,0.283333333
316.70197,38.76764,0.283333333
0.67191666,-29.985472,0.283333333
3.552625,-30.362583,0.283333333
10.875042,-20.640194,0.283333333
38.037624,-44.330612,0.283333333
45.826126,-77.88086,0.283333333
46.787125,-28.693972,0.283333333
79.180374,-54.48236,0.283333333
82.21467,-39.43964,0.283333333
172.98888,-19.953417,0.283333333
302.80795,-57.40836,0.283333333
347.07245,-2.1750555,0.283333333
354.44467,0.25977778,0.283333333
69.27504,0.74883336,0.283333333
83.224625,-36.998722,0.283333333
8.529125,-21.427584,0.283333333
301.94342,-11.122111,0.283333333
301.98492,-11.162806,0.283333333
271.378,2.4756389,0.283333333
177.68008,1.73825,0.283333333
86.86246,-51.056915,0.283333333
271.37854,2.4765,0.283333333
271.37897,2.4762778,0.283333333
226.61424,1.6319166,0.283333333
219.92662,-60.86078,0.283333333
219.91858,-60.807304,0.283333333
219.88821,-60.86336,0.283333333
219.87746,-60.808277,0.283333333
55.330166,-44.86125,0.283333333
192.18971,-41.286777,0.283333333
281.23343,-2.9764445,0.283333333
159.50874,41.756,0.283333333
145.93942,16.710388,0.283333333
145.92691,16.767305,0.283333333
176.53638,47.45436,0.283333333
4.984625,21.931667,0.283333333
31.934584,2.7328055,0.283333333
